order_id,product_id,product_name,category,quantity,unit_price,total_price
ORD006517,P0009,Oxford Hemd Classic,Herrenmode,1,67.38,67.38
ORD006517,P0014,Cargo-Shorts Marc,Herrenmode,1,192.84,192.84
ORD006518,P0010,Chino Slim Pierre,Herrenmode,2,183.24,366.48
ORD006518,P0017,Sneaker Urban Run,Schuhe,2,167.84,335.68
ORD006519,P0024,Ballerina Soft,Schuhe,1,170.03,170.03
ORD006519,P0005,Businesshose Selene,Damenmode,1,44.42,44.42
ORD006520,P0016,T-Shirt Basic Pack,Herrenmode,1,29.07,29.07
ORD006520,P0002,Maxi-Kleid Florencia,Damenmode,1,84.88,84.88
ORD006520,P0029,Portemonnaie Slim,Accessoires,2,55.77,111.54
ORD006521,P0006,Cardigan Vera,Damenmode,2,44.51,89.02
ORD006521,P0028,Rucksack Campus,Accessoires,1,50.84,50.84
ORD006521,P0017,Sneaker Urban Run,Schuhe,1,131.37,131.37
ORD006522,P0029,Portemonnaie Slim,Accessoires,1,59.72,59.72
ORD006523,P0032,Überwurfdecke Merino,Home & Living,1,243.04,243.04
ORD006523,P0020,Pumps Elegante,Schuhe,1,196.11,196.11
ORD006524,P0009,Oxford Hemd Classic,Herrenmode,1,91.46,91.46
ORD006524,P0010,Chino Slim Pierre,Herrenmode,2,125.53,251.06
ORD006524,P0005,Businesshose Selene,Damenmode,1,39.81,39.81
ORD006524,P0006,Cardigan Vera,Damenmode,3,39.69,119.07
ORD006525,P0031,Kissen Lino 50x50,Home & Living,1,36.52,36.52
ORD006526,P0038,Trinkflasche Steel 750ml,Sport,1,38.66,38.66
ORD006527,P0015,Strickjacke Finn,Herrenmode,1,30.4,30.4
ORD006528,P0021,Laufschuh Sprint X,Schuhe,1,84.25,84.25
ORD006529,P0024,Ballerina Soft,Schuhe,1,242.12,242.12
ORD006529,P0027,Sonnenbrille Aviator,Accessoires,1,57.24,57.24
ORD006529,P0029,Portemonnaie Slim,Accessoires,1,60.14,60.14
ORD006530,P0009,Oxford Hemd Classic,Herrenmode,2,69.16,138.32
ORD006530,P0017,Sneaker Urban Run,Schuhe,1,177.35,177.35
ORD006530,P0021,Laufschuh Sprint X,Schuhe,1,54.68,54.68
ORD006531,P0022,Loafer Classic,Schuhe,1,140.77,140.77
ORD006532,P0015,Strickjacke Finn,Herrenmode,3,32.53,97.59
ORD006533,P0023,Boots Heritage,Schuhe,1,172.78,172.78
ORD006533,P0011,Kapuzenpulli Anton,Herrenmode,1,118.4,118.4
ORD006533,P0006,Cardigan Vera,Damenmode,1,33.71,33.71
ORD006534,P0027,Sonnenbrille Aviator,Accessoires,1,59.55,59.55
ORD006535,P0012,Poloshirt Leon,Herrenmode,1,196.66,196.66
ORD006535,P0022,Loafer Classic,Schuhe,1,134.44,134.44
ORD006536,P0019,Sandalen Riviera,Schuhe,2,192.31,384.62
ORD006536,P0019,Sandalen Riviera,Schuhe,2,183.93,367.86
ORD006536,P0018,Chelsea Boot Bruno,Schuhe,1,123.08,123.08
ORD006536,P0036,Tablett Bambus,Home & Living,1,297.15,297.15
ORD006537,P0001,Slim-Fit Bluse,Damenmode,3,81.75,245.25
ORD006538,P0013,Leinenhemd Matteo,Herrenmode,1,201.21,201.21
ORD006538,P0038,Trinkflasche Steel 750ml,Sport,2,38.44,76.88
ORD006539,P0011,Kapuzenpulli Anton,Herrenmode,2,128.04,256.08
ORD006539,P0005,Businesshose Selene,Damenmode,1,44.77,44.77
ORD006540,P0006,Cardigan Vera,Damenmode,1,40.56,40.56
ORD006541,P0034,Vase Keramik Rund,Home & Living,1,103.88,103.88
ORD006542,P0007,Off-Shoulder Top Ida,Damenmode,1,48.39,48.39
ORD006543,P0004,Strickpullover Mila,Damenmode,2,75.08,150.16
ORD006544,P0027,Sonnenbrille Aviator,Accessoires,3,57.36,172.08
ORD006544,P0021,Laufschuh Sprint X,Schuhe,1,63.32,63.32
ORD006545,P0026,Seidenschal Parisien,Accessoires,2,52.69,105.38
ORD006545,P0009,Oxford Hemd Classic,Herrenmode,1,86.21,86.21
ORD006545,P0016,T-Shirt Basic Pack,Herrenmode,1,28.87,28.87
ORD006546,P0002,Maxi-Kleid Florencia,Damenmode,2,95.87,191.74
ORD006546,P0001,Slim-Fit Bluse,Damenmode,2,63.33,126.66
ORD006546,P0037,Yoga-Matte Pro,Sport,3,252.15,756.45
ORD006547,P0031,Kissen Lino 50x50,Home & Living,1,36.87,36.87
ORD006547,P0039,Laufjacke Wind,Sport,2,177.83,355.66
ORD006548,P0011,Kapuzenpulli Anton,Herrenmode,1,127.04,127.04
ORD006548,P0008,Midi-Rock Nora,Damenmode,2,176.08,352.16
ORD006549,P0005,Businesshose Selene,Damenmode,1,44.07,44.07
ORD006550,P0012,Poloshirt Leon,Herrenmode,1,189.0,189.0
ORD006551,P0015,Strickjacke Finn,Herrenmode,1,32.11,32.11
ORD006552,P0008,Midi-Rock Nora,Damenmode,1,151.81,151.81
ORD006553,P0034,Vase Keramik Rund,Home & Living,2,104.52,209.04
ORD006553,P0035,Bilderrahmen Set 3er,Home & Living,1,138.02,138.02
ORD006554,P0011,Kapuzenpulli Anton,Herrenmode,1,132.54,132.54
ORD006554,P0011,Kapuzenpulli Anton,Herrenmode,2,139.78,279.56
ORD006555,P0019,Sandalen Riviera,Schuhe,1,189.73,189.73
ORD006555,P0008,Midi-Rock Nora,Damenmode,1,167.69,167.69
ORD006555,P0008,Midi-Rock Nora,Damenmode,1,121.31,121.31
ORD006555,P0011,Kapuzenpulli Anton,Herrenmode,2,135.75,271.5
ORD006555,P0001,Slim-Fit Bluse,Damenmode,3,79.37,238.11
ORD006556,P0005,Businesshose Selene,Damenmode,1,42.65,42.65
ORD006556,P0008,Midi-Rock Nora,Damenmode,1,177.18,177.18
ORD006556,P0013,Leinenhemd Matteo,Herrenmode,1,199.1,199.1
ORD006557,P0024,Ballerina Soft,Schuhe,1,248.8,248.8
ORD006558,P0013,Leinenhemd Matteo,Herrenmode,1,186.27,186.27
ORD006559,P0027,Sonnenbrille Aviator,Accessoires,1,67.44,67.44
ORD006560,P0035,Bilderrahmen Set 3er,Home & Living,1,142.43,142.43
ORD006560,P0040,Sporttasche Gym Plus,Sport,2,24.14,48.28
ORD006561,P0004,Strickpullover Mila,Damenmode,1,100.03,100.03
ORD006561,P0016,T-Shirt Basic Pack,Herrenmode,1,26.85,26.85
ORD006561,P0002,Maxi-Kleid Florencia,Damenmode,2,89.98,179.96
ORD006562,P0016,T-Shirt Basic Pack,Herrenmode,1,25.22,25.22
ORD006563,P0014,Cargo-Shorts Marc,Herrenmode,1,205.73,205.73
ORD006564,P0030,Mütze Alpaka,Accessoires,3,56.1,168.3
ORD006565,P0031,Kissen Lino 50x50,Home & Living,2,34.8,69.6
ORD006566,P0035,Bilderrahmen Set 3er,Home & Living,2,152.42,304.84
ORD006566,P0018,Chelsea Boot Bruno,Schuhe,2,115.26,230.52
ORD006566,P0038,Trinkflasche Steel 750ml,Sport,1,38.45,38.45
ORD006566,P0006,Cardigan Vera,Damenmode,1,43.26,43.26
ORD006567,P0031,Kissen Lino 50x50,Home & Living,2,29.53,59.06
ORD006567,P0007,Off-Shoulder Top Ida,Damenmode,1,52.59,52.59
ORD006568,P0031,Kissen Lino 50x50,Home & Living,1,38.09,38.09
ORD006568,P0029,Portemonnaie Slim,Accessoires,1,59.13,59.13
ORD006568,P0032,Überwurfdecke Merino,Home & Living,1,305.04,305.04
ORD006568,P0024,Ballerina Soft,Schuhe,1,238.13,238.13
ORD006569,P0040,Sporttasche Gym Plus,Sport,1,22.98,22.98
ORD006569,P0039,Laufjacke Wind,Sport,1,186.16,186.16
ORD006569,P0026,Seidenschal Parisien,Accessoires,2,57.02,114.04
ORD006570,P0012,Poloshirt Leon,Herrenmode,1,196.9,196.9
ORD006570,P0020,Pumps Elegante,Schuhe,3,150.84,452.52
ORD006570,P0005,Businesshose Selene,Damenmode,2,42.76,85.52
ORD006571,P0039,Laufjacke Wind,Sport,1,186.53,186.53
ORD006571,P0041,Widerstandsband Set,Sport,1,180.74,180.74
ORD006572,P0002,Maxi-Kleid Florencia,Damenmode,1,98.44,98.44
ORD006572,P0002,Maxi-Kleid Florencia,Damenmode,2,96.76,193.52
ORD006572,P0011,Kapuzenpulli Anton,Herrenmode,1,121.51,121.51
ORD006573,P0039,Laufjacke Wind,Sport,1,143.77,143.77
ORD006574,P0007,Off-Shoulder Top Ida,Damenmode,1,49.41,49.41
ORD006575,P0038,Trinkflasche Steel 750ml,Sport,1,40.86,40.86
ORD006576,P0024,Ballerina Soft,Schuhe,1,219.62,219.62
ORD006577,P0008,Midi-Rock Nora,Damenmode,1,158.66,158.66
ORD006577,P0001,Slim-Fit Bluse,Damenmode,1,64.93,64.93
ORD006578,P0029,Portemonnaie Slim,Accessoires,1,61.34,61.34
ORD006579,P0009,Oxford Hemd Classic,Herrenmode,1,87.54,87.54
ORD006579,P0006,Cardigan Vera,Damenmode,1,42.46,42.46
ORD006580,P0009,Oxford Hemd Classic,Herrenmode,1,90.47,90.47
ORD006581,P0021,Laufschuh Sprint X,Schuhe,1,65.2,65.2
ORD006581,P0016,T-Shirt Basic Pack,Herrenmode,1,31.63,31.63
ORD006582,P0039,Laufjacke Wind,Sport,1,207.85,207.85
ORD006582,P0012,Poloshirt Leon,Herrenmode,1,164.56,164.56
ORD006582,P0039,Laufjacke Wind,Sport,1,202.65,202.65
ORD006583,P0012,Poloshirt Leon,Herrenmode,2,200.66,401.32
ORD006583,P0011,Kapuzenpulli Anton,Herrenmode,1,123.93,123.93
ORD006584,P0023,Boots Heritage,Schuhe,1,195.19,195.19
ORD006585,P0014,Cargo-Shorts Marc,Herrenmode,1,174.17,174.17
ORD006585,P0011,Kapuzenpulli Anton,Herrenmode,2,135.8,271.6
ORD006585,P0014,Cargo-Shorts Marc,Herrenmode,1,178.5,178.5
ORD006586,P0016,T-Shirt Basic Pack,Herrenmode,1,31.11,31.11
ORD006586,P0015,Strickjacke Finn,Herrenmode,1,30.33,30.33
ORD006587,P0007,Off-Shoulder Top Ida,Damenmode,1,55.05,55.05
ORD006587,P0022,Loafer Classic,Schuhe,1,124.64,124.64
ORD006588,P0002,Maxi-Kleid Florencia,Damenmode,2,93.72,187.44
ORD006588,P0009,Oxford Hemd Classic,Herrenmode,1,69.86,69.86
ORD006588,P0002,Maxi-Kleid Florencia,Damenmode,1,96.38,96.38
ORD006589,P0017,Sneaker Urban Run,Schuhe,2,169.72,339.44
ORD006589,P0027,Sonnenbrille Aviator,Accessoires,1,65.28,65.28
ORD006589,P0041,Widerstandsband Set,Sport,2,176.21,352.42
ORD006589,P0032,Überwurfdecke Merino,Home & Living,2,343.38,686.76
ORD006590,P0029,Portemonnaie Slim,Accessoires,3,59.12,177.36
ORD006590,P0002,Maxi-Kleid Florencia,Damenmode,1,99.36,99.36
ORD006591,P0002,Maxi-Kleid Florencia,Damenmode,1,105.37,105.37
ORD006592,P0008,Midi-Rock Nora,Damenmode,1,152.96,152.96
ORD006593,P0039,Laufjacke Wind,Sport,1,205.77,205.77
ORD006594,P0003,High-Waist Jeans Luna,Damenmode,2,114.5,229.0
ORD006594,P0021,Laufschuh Sprint X,Schuhe,1,75.2,75.2
ORD006594,P0007,Off-Shoulder Top Ida,Damenmode,1,54.54,54.54
ORD006595,P0035,Bilderrahmen Set 3er,Home & Living,1,117.6,117.6
ORD006596,P0002,Maxi-Kleid Florencia,Damenmode,1,105.55,105.55
ORD006597,P0024,Ballerina Soft,Schuhe,1,249.57,249.57
ORD006597,P0018,Chelsea Boot Bruno,Schuhe,1,127.48,127.48
ORD006597,P0019,Sandalen Riviera,Schuhe,1,163.14,163.14
ORD006597,P0021,Laufschuh Sprint X,Schuhe,1,81.16,81.16
ORD006598,P0038,Trinkflasche Steel 750ml,Sport,1,44.48,44.48
ORD006598,P0005,Businesshose Selene,Damenmode,1,30.39,30.39
ORD006599,P0010,Chino Slim Pierre,Herrenmode,2,197.58,395.16
ORD006599,P0002,Maxi-Kleid Florencia,Damenmode,1,94.23,94.23
ORD006599,P0003,High-Waist Jeans Luna,Damenmode,1,120.93,120.93
ORD006600,P0028,Rucksack Campus,Accessoires,1,53.88,53.88
ORD006600,P0039,Laufjacke Wind,Sport,1,194.73,194.73
ORD006600,P0008,Midi-Rock Nora,Damenmode,1,151.12,151.12
ORD006600,P0007,Off-Shoulder Top Ida,Damenmode,1,51.53,51.53
ORD006601,P0027,Sonnenbrille Aviator,Accessoires,1,67.05,67.05
ORD006601,P0016,T-Shirt Basic Pack,Herrenmode,1,31.45,31.45
ORD006602,P0026,Seidenschal Parisien,Accessoires,1,60.2,60.2
ORD006603,P0012,Poloshirt Leon,Herrenmode,2,205.29,410.58
ORD006603,P0022,Loafer Classic,Schuhe,1,141.73,141.73
ORD006604,P0015,Strickjacke Finn,Herrenmode,2,25.66,51.32
ORD006605,P0001,Slim-Fit Bluse,Damenmode,1,74.67,74.67
ORD006605,P0016,T-Shirt Basic Pack,Herrenmode,1,26.79,26.79
ORD006605,P0039,Laufjacke Wind,Sport,1,146.7,146.7
ORD006606,P0016,T-Shirt Basic Pack,Herrenmode,1,31.87,31.87
ORD006606,P0010,Chino Slim Pierre,Herrenmode,1,160.47,160.47
ORD006606,P0002,Maxi-Kleid Florencia,Damenmode,2,97.72,195.44
ORD006607,P0031,Kissen Lino 50x50,Home & Living,1,35.71,35.71
ORD006608,P0034,Vase Keramik Rund,Home & Living,1,115.42,115.42
ORD006609,P0004,Strickpullover Mila,Damenmode,1,100.83,100.83
ORD006609,P0020,Pumps Elegante,Schuhe,2,209.29,418.58
ORD006610,P0025,Lederriemen Cognac,Accessoires,1,59.76,59.76
ORD006610,P0023,Boots Heritage,Schuhe,2,199.25,398.5
ORD006611,P0013,Leinenhemd Matteo,Herrenmode,1,190.23,190.23
ORD006612,P0013,Leinenhemd Matteo,Herrenmode,1,201.17,201.17
ORD006612,P0015,Strickjacke Finn,Herrenmode,1,32.28,32.28
ORD006612,P0032,Überwurfdecke Merino,Home & Living,1,322.94,322.94
ORD006613,P0014,Cargo-Shorts Marc,Herrenmode,1,193.43,193.43
ORD006613,P0034,Vase Keramik Rund,Home & Living,1,121.28,121.28
ORD006613,P0005,Businesshose Selene,Damenmode,2,39.75,79.5
ORD006613,P0021,Laufschuh Sprint X,Schuhe,1,77.82,77.82
ORD006614,P0018,Chelsea Boot Bruno,Schuhe,2,112.9,225.8
ORD006615,P0007,Off-Shoulder Top Ida,Damenmode,1,53.15,53.15
ORD006616,P0016,T-Shirt Basic Pack,Herrenmode,2,23.91,47.82
ORD006616,P0015,Strickjacke Finn,Herrenmode,2,32.26,64.52
ORD006617,P0001,Slim-Fit Bluse,Damenmode,1,56.9,56.9
ORD006618,P0030,Mütze Alpaka,Accessoires,1,62.75,62.75
ORD006618,P0025,Lederriemen Cognac,Accessoires,1,57.37,57.37
ORD006619,P0001,Slim-Fit Bluse,Damenmode,3,74.76,224.28
ORD006619,P0007,Off-Shoulder Top Ida,Damenmode,3,53.77,161.31
ORD006619,P0003,High-Waist Jeans Luna,Damenmode,1,119.31,119.31
ORD006619,P0031,Kissen Lino 50x50,Home & Living,1,36.5,36.5
ORD006620,P0023,Boots Heritage,Schuhe,1,192.89,192.89
ORD006621,P0041,Widerstandsband Set,Sport,1,176.88,176.88
ORD006621,P0033,Kerzenset Nordic,Home & Living,3,287.94,863.82
ORD006621,P0027,Sonnenbrille Aviator,Accessoires,2,57.22,114.44
ORD006622,P0006,Cardigan Vera,Damenmode,2,40.42,80.84
ORD006622,P0019,Sandalen Riviera,Schuhe,2,171.29,342.58
ORD006623,P0031,Kissen Lino 50x50,Home & Living,1,32.63,32.63
ORD006624,P0025,Lederriemen Cognac,Accessoires,1,54.67,54.67
ORD006624,P0031,Kissen Lino 50x50,Home & Living,2,36.39,72.78
ORD006625,P0012,Poloshirt Leon,Herrenmode,1,195.81,195.81
ORD006625,P0014,Cargo-Shorts Marc,Herrenmode,2,179.3,358.6
ORD006626,P0013,Leinenhemd Matteo,Herrenmode,1,178.25,178.25
ORD006626,P0006,Cardigan Vera,Damenmode,3,47.03,141.09
ORD006626,P0002,Maxi-Kleid Florencia,Damenmode,1,101.47,101.47
ORD006627,P0021,Laufschuh Sprint X,Schuhe,3,83.66,250.98
ORD006627,P0024,Ballerina Soft,Schuhe,1,241.81,241.81
ORD006627,P0028,Rucksack Campus,Accessoires,1,56.45,56.45
ORD006628,P0016,T-Shirt Basic Pack,Herrenmode,1,29.06,29.06
ORD006628,P0010,Chino Slim Pierre,Herrenmode,1,175.78,175.78
ORD006629,P0040,Sporttasche Gym Plus,Sport,2,25.64,51.28
ORD006629,P0028,Rucksack Campus,Accessoires,1,54.28,54.28
ORD006629,P0031,Kissen Lino 50x50,Home & Living,1,36.23,36.23
ORD006630,P0008,Midi-Rock Nora,Damenmode,1,153.91,153.91
ORD006631,P0011,Kapuzenpulli Anton,Herrenmode,1,133.37,133.37
ORD006631,P0023,Boots Heritage,Schuhe,2,185.91,371.82
ORD006631,P0010,Chino Slim Pierre,Herrenmode,1,126.26,126.26
ORD006632,P0022,Loafer Classic,Schuhe,1,136.73,136.73
ORD006633,P0020,Pumps Elegante,Schuhe,2,169.35,338.7
ORD006633,P0009,Oxford Hemd Classic,Herrenmode,1,86.86,86.86
ORD006633,P0015,Strickjacke Finn,Herrenmode,1,33.03,33.03
ORD006634,P0009,Oxford Hemd Classic,Herrenmode,2,86.61,173.22
ORD006634,P0012,Poloshirt Leon,Herrenmode,2,193.04,386.08
ORD006635,P0012,Poloshirt Leon,Herrenmode,1,191.49,191.49
ORD006635,P0022,Loafer Classic,Schuhe,1,143.52,143.52
ORD006636,P0006,Cardigan Vera,Damenmode,1,32.29,32.29
ORD006636,P0035,Bilderrahmen Set 3er,Home & Living,2,139.0,278.0
ORD006636,P0005,Businesshose Selene,Damenmode,3,40.77,122.31
ORD006636,P0041,Widerstandsband Set,Sport,1,169.54,169.54
ORD006637,P0021,Laufschuh Sprint X,Schuhe,1,75.26,75.26
ORD006637,P0003,High-Waist Jeans Luna,Damenmode,1,110.64,110.64
ORD006638,P0015,Strickjacke Finn,Herrenmode,1,28.26,28.26
ORD006639,P0005,Businesshose Selene,Damenmode,1,40.82,40.82
ORD006639,P0036,Tablett Bambus,Home & Living,3,308.32,924.96
ORD006639,P0006,Cardigan Vera,Damenmode,1,44.46,44.46
ORD006640,P0040,Sporttasche Gym Plus,Sport,1,18.87,18.87
ORD006640,P0025,Lederriemen Cognac,Accessoires,1,58.59,58.59
ORD006641,P0030,Mütze Alpaka,Accessoires,1,74.15,74.15
ORD006642,P0031,Kissen Lino 50x50,Home & Living,2,32.87,65.74
ORD006643,P0032,Überwurfdecke Merino,Home & Living,3,318.07,954.21
ORD006643,P0012,Poloshirt Leon,Herrenmode,2,193.58,387.16
ORD006644,P0030,Mütze Alpaka,Accessoires,1,74.02,74.02
ORD006644,P0040,Sporttasche Gym Plus,Sport,1,18.46,18.46
ORD006645,P0038,Trinkflasche Steel 750ml,Sport,2,43.63,87.26
ORD006646,P0008,Midi-Rock Nora,Damenmode,3,142.9,428.7
ORD006646,P0001,Slim-Fit Bluse,Damenmode,1,80.8,80.8
ORD006646,P0030,Mütze Alpaka,Accessoires,2,79.85,159.7
ORD006646,P0031,Kissen Lino 50x50,Home & Living,2,33.21,66.42
ORD006647,P0010,Chino Slim Pierre,Herrenmode,1,199.44,199.44
ORD006648,P0008,Midi-Rock Nora,Damenmode,1,159.3,159.3
ORD006649,P0002,Maxi-Kleid Florencia,Damenmode,2,102.75,205.5
ORD006649,P0023,Boots Heritage,Schuhe,1,137.73,137.73
ORD006650,P0017,Sneaker Urban Run,Schuhe,1,165.7,165.7
ORD006651,P0013,Leinenhemd Matteo,Herrenmode,1,164.51,164.51
ORD006651,P0001,Slim-Fit Bluse,Damenmode,1,75.87,75.87
ORD006651,P0003,High-Waist Jeans Luna,Damenmode,1,109.41,109.41
ORD006651,P0026,Seidenschal Parisien,Accessoires,1,55.32,55.32
ORD006652,P0006,Cardigan Vera,Damenmode,1,46.69,46.69
ORD006652,P0004,Strickpullover Mila,Damenmode,1,73.37,73.37
ORD006653,P0013,Leinenhemd Matteo,Herrenmode,1,182.64,182.64
ORD006653,P0005,Businesshose Selene,Damenmode,1,42.26,42.26
ORD006654,P0001,Slim-Fit Bluse,Damenmode,3,77.75,233.25
ORD006654,P0008,Midi-Rock Nora,Damenmode,1,167.14,167.14
ORD006654,P0003,High-Waist Jeans Luna,Damenmode,2,111.18,222.36
ORD006654,P0007,Off-Shoulder Top Ida,Damenmode,1,51.78,51.78
ORD006655,P0033,Kerzenset Nordic,Home & Living,1,282.36,282.36
ORD006656,P0040,Sporttasche Gym Plus,Sport,1,23.99,23.99
ORD006656,P0016,T-Shirt Basic Pack,Herrenmode,1,29.95,29.95
ORD006657,P0013,Leinenhemd Matteo,Herrenmode,1,193.92,193.92
ORD006657,P0015,Strickjacke Finn,Herrenmode,1,31.3,31.3
ORD006657,P0034,Vase Keramik Rund,Home & Living,3,105.5,316.5
ORD006657,P0004,Strickpullover Mila,Damenmode,1,97.94,97.94
ORD006657,P0020,Pumps Elegante,Schuhe,1,204.33,204.33
ORD006658,P0034,Vase Keramik Rund,Home & Living,1,102.45,102.45
ORD006659,P0031,Kissen Lino 50x50,Home & Living,1,36.99,36.99
ORD006659,P0021,Laufschuh Sprint X,Schuhe,2,76.37,152.74
ORD006660,P0002,Maxi-Kleid Florencia,Damenmode,1,83.12,83.12
ORD006660,P0005,Businesshose Selene,Damenmode,1,43.71,43.71
ORD006661,P0020,Pumps Elegante,Schuhe,2,225.02,450.04
ORD006661,P0004,Strickpullover Mila,Damenmode,3,84.53,253.59
ORD006662,P0010,Chino Slim Pierre,Herrenmode,1,149.24,149.24
ORD006662,P0022,Loafer Classic,Schuhe,1,132.09,132.09
ORD006663,P0012,Poloshirt Leon,Herrenmode,1,203.26,203.26
ORD006663,P0037,Yoga-Matte Pro,Sport,1,221.4,221.4
ORD006663,P0016,T-Shirt Basic Pack,Herrenmode,1,30.74,30.74
ORD006664,P0038,Trinkflasche Steel 750ml,Sport,2,44.39,88.78
ORD006664,P0014,Cargo-Shorts Marc,Herrenmode,1,193.73,193.73
ORD006664,P0041,Widerstandsband Set,Sport,1,187.28,187.28
ORD006665,P0036,Tablett Bambus,Home & Living,1,277.63,277.63
ORD006665,P0005,Businesshose Selene,Damenmode,2,43.47,86.94
ORD006665,P0019,Sandalen Riviera,Schuhe,2,164.78,329.56
ORD006666,P0012,Poloshirt Leon,Herrenmode,2,186.35,372.7
ORD006667,P0024,Ballerina Soft,Schuhe,3,224.78,674.34
ORD006667,P0040,Sporttasche Gym Plus,Sport,1,25.63,25.63
ORD006667,P0007,Off-Shoulder Top Ida,Damenmode,1,47.72,47.72
ORD006668,P0009,Oxford Hemd Classic,Herrenmode,1,86.85,86.85
ORD006668,P0025,Lederriemen Cognac,Accessoires,1,50.63,50.63
ORD006668,P0034,Vase Keramik Rund,Home & Living,1,119.35,119.35
ORD006668,P0002,Maxi-Kleid Florencia,Damenmode,1,101.11,101.11
ORD006668,P0023,Boots Heritage,Schuhe,1,195.26,195.26
ORD006669,P0021,Laufschuh Sprint X,Schuhe,2,81.87,163.74
ORD006669,P0018,Chelsea Boot Bruno,Schuhe,1,113.81,113.81
ORD006670,P0007,Off-Shoulder Top Ida,Damenmode,1,47.65,47.65
ORD006671,P0004,Strickpullover Mila,Damenmode,1,100.8,100.8
ORD006672,P0024,Ballerina Soft,Schuhe,1,228.44,228.44
ORD006673,P0002,Maxi-Kleid Florencia,Damenmode,1,98.49,98.49
ORD006674,P0022,Loafer Classic,Schuhe,1,116.99,116.99
ORD006674,P0020,Pumps Elegante,Schuhe,1,205.77,205.77
ORD006674,P0008,Midi-Rock Nora,Damenmode,2,149.58,299.16
ORD006674,P0038,Trinkflasche Steel 750ml,Sport,1,38.7,38.7
ORD006674,P0001,Slim-Fit Bluse,Damenmode,1,68.97,68.97
ORD006675,P0006,Cardigan Vera,Damenmode,1,40.43,40.43
ORD006675,P0005,Businesshose Selene,Damenmode,1,42.32,42.32
ORD006675,P0030,Mütze Alpaka,Accessoires,1,73.68,73.68
ORD006676,P0030,Mütze Alpaka,Accessoires,1,75.94,75.94
ORD006677,P0036,Tablett Bambus,Home & Living,3,289.1,867.3
ORD006677,P0008,Midi-Rock Nora,Damenmode,2,154.27,308.54
ORD006678,P0008,Midi-Rock Nora,Damenmode,2,158.79,317.58
ORD006679,P0029,Portemonnaie Slim,Accessoires,3,54.01,162.03
ORD006680,P0020,Pumps Elegante,Schuhe,1,223.36,223.36
ORD006681,P0019,Sandalen Riviera,Schuhe,1,176.08,176.08
ORD006682,P0016,T-Shirt Basic Pack,Herrenmode,3,25.63,76.89
ORD006683,P0031,Kissen Lino 50x50,Home & Living,1,26.49,26.49
ORD006683,P0016,T-Shirt Basic Pack,Herrenmode,1,28.88,28.88
ORD006683,P0016,T-Shirt Basic Pack,Herrenmode,1,30.12,30.12
ORD006684,P0004,Strickpullover Mila,Damenmode,1,94.09,94.09
ORD006684,P0006,Cardigan Vera,Damenmode,1,46.47,46.47
ORD006684,P0015,Strickjacke Finn,Herrenmode,1,33.12,33.12
ORD006684,P0021,Laufschuh Sprint X,Schuhe,2,79.76,159.52
ORD006685,P0040,Sporttasche Gym Plus,Sport,1,22.91,22.91
ORD006685,P0021,Laufschuh Sprint X,Schuhe,2,81.91,163.82
ORD006686,P0023,Boots Heritage,Schuhe,1,144.3,144.3
ORD006687,P0010,Chino Slim Pierre,Herrenmode,1,174.49,174.49
ORD006687,P0003,High-Waist Jeans Luna,Damenmode,1,113.63,113.63
ORD006688,P0014,Cargo-Shorts Marc,Herrenmode,1,195.95,195.95
ORD006689,P0033,Kerzenset Nordic,Home & Living,1,234.27,234.27
ORD006689,P0007,Off-Shoulder Top Ida,Damenmode,1,48.58,48.58
ORD006689,P0025,Lederriemen Cognac,Accessoires,2,56.23,112.46
ORD006690,P0015,Strickjacke Finn,Herrenmode,1,29.48,29.48
ORD006690,P0027,Sonnenbrille Aviator,Accessoires,1,60.73,60.73
ORD006691,P0001,Slim-Fit Bluse,Damenmode,1,72.95,72.95
ORD006692,P0002,Maxi-Kleid Florencia,Damenmode,2,94.32,188.64
ORD006692,P0036,Tablett Bambus,Home & Living,3,312.33,936.99
ORD006692,P0005,Businesshose Selene,Damenmode,2,42.45,84.9
ORD006693,P0031,Kissen Lino 50x50,Home & Living,1,34.21,34.21
ORD006694,P0023,Boots Heritage,Schuhe,1,172.79,172.79
ORD006694,P0014,Cargo-Shorts Marc,Herrenmode,1,190.64,190.64
ORD006695,P0008,Midi-Rock Nora,Damenmode,2,164.37,328.74
ORD006696,P0040,Sporttasche Gym Plus,Sport,1,17.17,17.17
ORD006696,P0002,Maxi-Kleid Florencia,Damenmode,2,97.3,194.6
ORD006696,P0029,Portemonnaie Slim,Accessoires,1,57.31,57.31
ORD006697,P0025,Lederriemen Cognac,Accessoires,1,56.49,56.49
ORD006697,P0010,Chino Slim Pierre,Herrenmode,1,193.84,193.84
ORD006697,P0005,Businesshose Selene,Damenmode,1,39.32,39.32
ORD006698,P0005,Businesshose Selene,Damenmode,1,38.34,38.34
ORD006699,P0006,Cardigan Vera,Damenmode,1,42.05,42.05
ORD006699,P0010,Chino Slim Pierre,Herrenmode,1,179.88,179.88
ORD006699,P0016,T-Shirt Basic Pack,Herrenmode,1,28.66,28.66
ORD006700,P0008,Midi-Rock Nora,Damenmode,1,153.3,153.3
ORD006701,P0003,High-Waist Jeans Luna,Damenmode,1,86.8,86.8
ORD006701,P0037,Yoga-Matte Pro,Sport,1,252.53,252.53
ORD006702,P0023,Boots Heritage,Schuhe,1,180.81,180.81
